                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                  1.029,                  1.307,                 1.4383,                0.75608,                0.67292,                0.75275,                0.53738,                 1.0425,                 1.0175,                 1.4328,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.0254,                 1.2954,                 1.4308,                0.75976,                0.67078,                0.75281,                0.53781,                 1.0419,                 1.0154,                 1.4322,               0.008218,               0.008218,               0.008218
                     92,                 1.0261,                  1.285,                 1.4299,                0.76272,                0.66823,                0.75355,                0.53837,                 1.0414,                 1.0138,                 1.4315,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.0331,                 1.2926,                 1.4345,                0.76197,                0.66912,                0.75407,                 0.5391,                 1.0404,                 1.0122,                 1.4305,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.0214,                  1.305,                 1.4294,                0.76151,                0.67001,                0.75464,                0.53978,                 1.0398,                 1.0106,                 1.4297,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.0228,                 1.2867,                 1.4304,                0.75871,                0.67361,                0.75591,                0.54091,                 1.0391,                 1.0092,                  1.429,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.0179,                 1.2799,                 1.4283,                 0.7565,                0.67584,                0.75613,                0.54153,                 1.0385,                 1.0077,                 1.4283,               0.008119,               0.008119,               0.008119
                     97,                 1.0067,                  1.283,                 1.4159,                0.75514,                0.67839,                0.75637,                 0.5419,                  1.038,                 1.0065,                 1.4275,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.0146,                 1.2959,                 1.4229,                0.75211,                0.68098,                0.75685,                 0.5428,                 1.0373,                 1.0046,                 1.4266,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.0221,                 1.2828,                 1.4291,                0.75013,                0.68232,                0.75767,                 0.5431,                 1.0366,                 1.0025,                 1.4259,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.0157,                 1.2739,                 1.4292,                0.74942,                0.68452,                0.75803,                0.54367,                 1.0359,                 1.0006,                 1.4249,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.0117,                 1.2808,                 1.4195,                0.75121,                0.68253,                0.75865,                0.54427,                 1.0355,                0.99885,                 1.4244,                0.00802,                0.00802,                0.00802
                    102,                 1.0118,                 1.2731,                 1.4147,                0.75629,                0.68091,                0.75887,                 0.5446,                 1.0348,                0.99738,                 1.4235,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.0243,                 1.2764,                 1.4206,                0.75397,                0.68282,                0.75953,                0.54569,                 1.0343,                0.99579,                 1.4226,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.0186,                 1.2575,                 1.4204,                0.75573,                0.68215,                0.75979,                0.54571,                 1.0337,                0.99418,                 1.4219,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.0031,                 1.2631,                 1.4057,                0.75511,                0.68443,                0.76086,                0.54668,                  1.033,                0.99241,                  1.421,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.0151,                 1.2737,                 1.4124,                0.75962,                0.68214,                 0.7616,                0.54724,                 1.0329,                0.99046,                 1.4206,               0.007921,               0.007921,               0.007921
                    107,                 1.0241,                 1.2706,                 1.4209,                0.76082,                0.68148,                0.76207,                0.54769,                 1.0323,                  0.989,                 1.4199,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.0144,                 1.2761,                 1.4176,                0.76435,                0.68104,                0.76291,                0.54831,                 1.0321,                 0.9873,                 1.4197,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.0145,                 1.2591,                 1.4196,                0.76738,                0.67922,                0.76321,                0.54872,                 1.0319,                0.98531,                 1.4193,              0.0078616,              0.0078616,              0.0078616
