                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.0281,                 1.2858,                 1.3801,                0.78146,                0.68766,                0.77308,                0.56102,                 1.0117,                0.97977,                 1.3521,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.0313,                 1.2956,                    1.4,                0.78167,                 0.6876,                0.77372,                0.56183,                 1.0113,                0.97797,                 1.3515,               0.008416,               0.008416,               0.008416
                     82,                 1.0362,                 1.2778,                 1.3962,                0.78068,                0.68783,                0.77404,                0.56289,                 1.0104,                0.97609,                 1.3503,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.0222,                   1.26,                 1.3878,                0.78234,                0.68753,                0.77451,                0.56356,                 1.0099,                0.97423,                 1.3498,              0.0083764,              0.0083764,              0.0083764
                     84,                  1.015,                 1.2529,                 1.3787,                0.77987,                 0.6893,                0.77474,                0.56393,                 1.0091,                0.97251,                 1.3486,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.0326,                  1.269,                 1.3891,                 0.7775,                0.69214,                0.77522,                 0.5644,                 1.0085,                0.97094,                 1.3476,              0.0083368,              0.0083368,              0.0083368
                     86,                  1.037,                 1.2632,                 1.3923,                0.77436,                0.69401,                 0.7759,                0.56516,                 1.0077,                0.96952,                 1.3465,               0.008317,               0.008317,               0.008317
                     87,                 1.0046,                 1.2485,                 1.3686,                 0.7753,                0.69305,                0.77658,                0.56563,                 1.0067,                0.96813,                 1.3455,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.0306,                 1.2389,                 1.3791,                0.77647,                 0.6927,                0.77744,                 0.5664,                 1.0061,                0.96629,                 1.3445,              0.0082774,              0.0082774,              0.0082774
                     89,                   1.02,                 1.2568,                 1.3785,                0.77823,                  0.692,                0.77767,                0.56704,                 1.0055,                0.96484,                 1.3434,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.0201,                 1.2386,                 1.3806,                0.77942,                0.69173,                0.77811,                0.56768,                 1.0051,                0.96347,                 1.3428,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.0082,                  1.235,                 1.3769,                0.77708,                0.69435,                0.77852,                  0.568,                 1.0047,                0.96167,                 1.3421,               0.008218,               0.008218,               0.008218
                     92,                 1.0203,                 1.2262,                 1.3712,                0.78215,                0.69273,                 0.7788,                0.56827,                 1.0042,                0.96019,                 1.3414,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.0198,                  1.225,                 1.3749,                0.78357,                0.69228,                0.77908,                0.56866,                 1.0038,                0.95896,                 1.3406,              0.0081784,              0.0081784,              0.0081784
                     94,                  1.019,                 1.2398,                 1.3744,                0.78376,                  0.693,                0.77925,                0.56893,                 1.0033,                0.95745,                 1.3398,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.0096,                 1.2214,                 1.3787,                 0.7868,                0.69265,                 0.7794,                0.56919,                 1.0026,                0.95604,                 1.3388,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.0144,                 1.2481,                 1.3718,                0.78301,                0.69615,                0.77978,                0.56946,                 1.0022,                0.95429,                  1.338,               0.008119,               0.008119,               0.008119
                     97,                 1.0058,                 1.2317,                 1.3716,                0.78334,                0.69799,                0.78044,                0.56996,                 1.0018,                0.95256,                 1.3374,              0.0080992,              0.0080992,              0.0080992
                     98,                0.99878,                 1.2149,                 1.3556,                0.78347,                0.69827,                0.78092,                0.57053,                 1.0012,                0.95067,                 1.3366,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.0065,                 1.2107,                 1.3602,                0.78334,                 0.6987,                0.78101,                0.57051,                 1.0008,                0.94885,                 1.3359,              0.0080596,              0.0080596,              0.0080596
                    100,                0.99201,                 1.2048,                 1.3558,                0.78528,                0.69711,                0.78154,                0.57135,                 1.0005,                0.94738,                 1.3353,              0.0080398,              0.0080398,              0.0080398
                    101,                0.99889,                 1.2174,                 1.3617,                0.78758,                0.69652,                0.78217,                0.57182,                0.99988,                0.94569,                 1.3343,                0.00802,                0.00802,                0.00802
                    102,                 1.0049,                 1.2161,                 1.3653,                0.78589,                0.69773,                0.78228,                0.57214,                0.99941,                0.94414,                 1.3335,              0.0080002,              0.0080002,              0.0080002
                    103,                0.99665,                 1.1925,                 1.3587,                0.78356,                0.70109,                0.78287,                0.57242,                0.99925,                0.94284,                  1.333,              0.0079804,              0.0079804,              0.0079804
                    104,                0.99471,                    1.2,                 1.3529,                0.78465,                0.70054,                0.78322,                0.57302,                0.99893,                0.94125,                 1.3322,              0.0079606,              0.0079606,              0.0079606
                    105,                0.99701,                 1.1961,                 1.3552,                0.78464,                0.70005,                0.78351,                0.57373,                0.99887,                0.93961,                 1.3319,              0.0079408,              0.0079408,              0.0079408
                    106,                0.99608,                 1.1991,                 1.3582,                 0.7872,                0.69903,                 0.7837,                0.57417,                0.99836,                0.93829,                  1.331,               0.007921,               0.007921,               0.007921
