                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.3035,                 1.7326,                 1.3441,                0.57595,                  0.405,                 0.4383,                0.30107,                 1.2066,                 1.4134,                 1.2567,               0.007558,               0.007558,               0.007558
                     76,                 1.3058,                 1.7247,                 1.3423,                 0.5811,                0.40194,                 0.4392,                0.30153,                 1.2054,                 1.4118,                 1.2554,               0.007525,               0.007525,               0.007525
                     77,                 1.3013,                 1.7277,                 1.3431,                0.58507,                0.40069,                0.44021,                0.30228,                 1.2052,                 1.4099,                 1.2551,               0.007492,               0.007492,               0.007492
                     78,                 1.3027,                 1.7216,                 1.3406,                0.57954,                0.40458,                0.44061,                0.30293,                 1.2053,                 1.4083,                 1.2546,               0.007459,               0.007459,               0.007459
                     79,                 1.2944,                 1.7218,                 1.3394,                0.57465,                0.40675,                0.44119,                0.30371,                 1.2048,                 1.4067,                 1.2537,               0.007426,               0.007426,               0.007426
                     80,                 1.2976,                 1.7174,                 1.3391,                 0.5852,                 0.4049,                0.44238,                0.30451,                 1.2039,                 1.4051,                 1.2528,               0.007393,               0.007393,               0.007393
                     81,                 1.2956,                 1.7144,                 1.3396,                0.58668,                0.40396,                0.44312,                0.30523,                 1.2042,                 1.4042,                 1.2527,                0.00736,                0.00736,                0.00736
                     82,                 1.3037,                 1.7231,                   1.34,                0.58594,                0.40484,                0.44323,                0.30573,                 1.2043,                  1.403,                 1.2524,               0.007327,               0.007327,               0.007327
                     83,                 1.2975,                 1.7108,                 1.3394,                0.58606,                0.40593,                0.44376,                0.30612,                 1.2038,                 1.4015,                  1.252,               0.007294,               0.007294,               0.007294
                     84,                 1.2982,                 1.7117,                 1.3373,                0.59072,                 0.4053,                0.44448,                0.30626,                 1.2031,                 1.4008,                 1.2513,               0.007261,               0.007261,               0.007261
                     85,                  1.292,                 1.7097,                 1.3362,                0.58613,                0.40577,                 0.4449,                0.30646,                 1.2028,                 1.3996,                 1.2511,               0.007228,               0.007228,               0.007228
                     86,                 1.2947,                 1.7098,                  1.337,                0.59117,                0.40473,                0.44497,                0.30638,                 1.2024,                 1.3982,                 1.2506,               0.007195,               0.007195,               0.007195
                     87,                 1.2964,                 1.7126,                 1.3387,                0.59476,                0.40495,                 0.4452,                0.30652,                  1.202,                 1.3969,                 1.2504,               0.007162,               0.007162,               0.007162
                     88,                 1.2908,                 1.7013,                 1.3333,                0.58629,                0.41016,                0.44619,                0.30738,                 1.2009,                 1.3957,                 1.2492,               0.007129,               0.007129,               0.007129
                     89,                 1.2933,                  1.702,                 1.3334,                0.58829,                  0.411,                0.44659,                0.30797,                 1.2006,                 1.3948,                 1.2487,               0.007096,               0.007096,               0.007096
                     90,                 1.2919,                 1.7042,                 1.3363,                0.58771,                0.41139,                0.44704,                0.30844,                 1.2007,                 1.3936,                 1.2483,               0.007063,               0.007063,               0.007063
                     91,                 1.2915,                 1.7019,                 1.3344,                 0.5858,                0.41194,                0.44793,                0.30864,                 1.2014,                 1.3923,                 1.2485,                0.00703,                0.00703,                0.00703
                     92,                 1.2925,                 1.6994,                 1.3317,                0.59167,                0.41036,                0.44802,                0.30868,                 1.2011,                 1.3914,                 1.2482,               0.006997,               0.006997,               0.006997
                     93,                 1.2922,                  1.702,                 1.3335,                0.58833,                0.41015,                0.44787,                0.30904,                 1.2014,                 1.3906,                 1.2482,               0.006964,               0.006964,               0.006964
                     94,                 1.2917,                 1.7016,                 1.3331,                0.59049,                0.41146,                0.44941,                0.30941,                 1.2007,                 1.3895,                 1.2473,               0.006931,               0.006931,               0.006931
                     95,                 1.2906,                 1.6947,                 1.3314,                0.58837,                0.41251,                0.44944,                0.30927,                 1.2005,                 1.3886,                  1.247,               0.006898,               0.006898,               0.006898
                     96,                 1.2934,                 1.6922,                 1.3314,                0.59326,                0.41232,                0.44989,                 0.3096,                 1.1996,                 1.3879,                 1.2465,               0.006865,               0.006865,               0.006865
                     97,                 1.2889,                 1.6961,                 1.3307,                0.58944,                0.41311,                0.45009,                0.30986,                 1.1988,                 1.3868,                 1.2455,               0.006832,               0.006832,               0.006832
                     98,                  1.289,                 1.6931,                 1.3287,                0.58175,                0.41582,                0.45034,                0.31022,                 1.1984,                 1.3858,                  1.245,               0.006799,               0.006799,               0.006799
                     99,                 1.2879,                 1.6927,                   1.33,                0.58519,                0.41346,                0.45048,                0.31036,                 1.1977,                 1.3851,                 1.2441,               0.006766,               0.006766,               0.006766
